GameID	    GameID alt.	Hash	         Name
SLES-51523	SLES_515.23	0xE239C1694D	Conflict - Desert Storm II
SCES-52573	SCES_525.73	0xE3392168BD	Conflict - Global Storm
SLES-52573	SLES_525.73	0xE339C169BD	Conflict - Global Storm
SLUS-21172	SLUS_211.72	0x3CC13D910D	Conflict - Global Terror
SCES-52630	SCES_526.30	0xD3091158D5	Conflict - Vietnam
SLES-52630	SLES_526.30	0xD309F159D5	Conflict - Vietnam
SLPM-65460	SLPM_654.60	0x57CE7CD14D	Conflict Delta - Wangan War 1991
SLPM-66000	SLPM_660.00	0xB056E449F5	Conflict Delta II - Gulf War 1991
SLUS-21045	SLUS_210.45	0x1CE11DB125	Conflict Vietnam
SCES-50221	SCES_502.21	0xB961793065	Conflict Zone
SLES-50221	SLES_502.21	0xB961993165	Conflict Zone
SLUS-20240	SLUS_202.40	0x53A955F945	Conflict Zone
SCES-53098	SCES_530.98	0x6BB1A9E08D	Conspiracy - Weapons of Mass Destruction
SLES-53098	SLES_530.98	0x6BB149E18D	Conspiracy - Weapons of Mass Destruction
SCES-52872	SCES_528.72	0x13C9D198E5	Constantine
SLES-52872	SLES_528.72	0x13C93199E5	Constantine
SLPM-65972	SLPM_659.72	0xA84EFC51CD	Constantine
SLUS-21142	SLUS_211.42	0x34C9359915	Constantine
SCES-51284	SCES_512.84	0xA2796128B5	Contra - Shattered Soldier
SLES-51284	SLES_512.84	0xA2798129B5	Contra - Shattered Soldier
SLUS-20306	SLUS_203.06	0x43B945E945	Contra - Shattered Soldier
SLPM-62322	SLPM_623.22	0x64FE4CE14D	Conveti 3, The
SLPM-62601	SLPM_626.01	0x9D06B4196D	Conveti 3, The [Hamster The Best]
SLPM-62724	SLPM_627.24	0xFD66D47965	Conveti 4, The
SLPS-25022	SLPS_250.22	0xF041FC519D	Cool Boarders - Code Alien
SCUS-97108	SCUS_971.08	0x0EB9A5E875	Cool Boarders 2001
SCUS-97147	SCUS_971.47	0x06B1ADE005	Cool Boarders 2001 [Demo]
SLPM-65506	SLPM_655.06	0x47DE6CC1ED	Cool Girl
SLPM-65507	SLPM_655.07	0x47DE6CC1E5	Cool Girl
SLPM-65742	SLPM_657.42	0xF016A40945	Cool Girl [Konami the Best]
SLPM-65743	SLPM_657.43	0xF016A4094D	Cool Girl [Konami the Best]
SLPM-65504	SLPM_655.04	0x47DE6CC1FD	Cool Girl [Limited Edition] [Disc 1]
SLPM-65505	SLPM_655.05	0x47DE6CC1F5	Cool Girl [Limited Edition] [Disc 2]
SCES-51785	SCES_517.85	0x22F9E1A8DD	Cool Shot
SLES-51785	SLES_517.85	0x22F901A9DD	Cool Shot
SLPS-20256	SLPS_202.56	0x5BE15CF1CD	Cool Shot - Yukawa Keiko
SLES-55470	SLES_554.70	0x9E41B9115D	Coraline
SLUS-21854	SLUS_218.54	0xC539C569A5	Coraline
SLPM-65567	SLPM_655.67	0xC0269439FD	Corda D'Oro, La
SCES-52219	SCES_522.19	0x4A9189C025	Corvette
SLES-52219	SLES_522.19	0x4A9169C125	Corvette
SLUS-20858	SLUS_208.58	0xCC31CD618D	Corvette 50th Anniversary
SCES-52291	SCES_522.91	0xA37961280D	Countryside Bears
SLES-52291	SLES_522.91	0xA37981290D	Countryside Bears
SLES-54568	SLES_545.68	0xFD21D9710D	Covert Command
SLUS-20699	SLUS_206.99	0xA459A509ED	Cowboy Bebop
SLPS-25551	SLPS_255.51	0x68D964C98D	Cowboy Bebop - Tsuitou no Yakyoku
SLPS-25550	SLPS_255.50	0x68D964C985	Cowboy Bebop - Tsuitou no Yakyoku [Limited Edition]
SLPS-25746	SLPS_257.46	0xB909B419B5	CR Fever Captain Harlock
SLPS-25697	SLPS_256.97	0x81318C2115	CR Fever Powerful Zero
SLPS-20366	SLPS_203.66	0x73C974D995	CR Kamen Rider Pachi-Slot Expert 5
SLPS-20397	SLPS_203.97	0x7BC17CD185	CR Pachinko Dokaben - Pachitte Chonmage Tatsujin 7
SLPS-20388	SLPS_203.88	0x7BC17CD1CD	CR Pachinko Yellow Cab - Pachitte Chonmage Tatsujin 6
SLPS-25869	SLPS_258.69	0xD969D4792D	CR Shinseiki Evangelion - Shito, Futatabi
SLES-54865	SLES_548.65	0x25F901A91D	Crabby Adventure
SLES-55204	SLES_552.04	0x5D8179D1CD	Crash - Mind Over Mutant
SLUS-21728	SLUS_217.28	0xAD51AD013D	Crash - Mind over Mutant
SCES-52339	SCES_523.39	0xAB71692085	Crash 'n Burn
SLES-52339	SLES_523.39	0xAB71892185	Crash 'n Burn
SLUS-21013	SLUS_210.13	0x14E915B92D	Crash 'N' Burn
TLES-52339	TLES_523.39	0xAB71895185	Crash 'n' Burn
SLUS-29130	SLUS_291.30	0xEC19E54925	Crash 'N' Burn [Public Beta Vol.1.0]
SLPM-65580	SLPM_655.80	0xC82E9C316D	Crash Bandicoot - Bakuso! Nitro Kart
SLPM-66067	SLPM_660.67	0x40A614B91D	Crash Bandicoot - Bakusou! Nitro Kart
SLUS-20649	SLUS_206.49	0xBC41BD1165	Crash Bandicoot - Nitro Kart
SLUS-20238	SLUS_202.38	0x53A955F9B5	Crash Bandicoot - The Wrath of Cortex
SLUS-29010	SLUS_290.10	0xCC39C569C5	Crash Bandicoot - The Wrath of Cortex [Demo]
SCES-50386	SCES_503.86	0x81594108A5	Crash Bandicoot - Wrath of Cortex
SLES-50386	SLES_503.86	0x8159A109A5	Crash Bandicoot - Wrath of Cortex
SLPM-62114	SLPM_621.14	0x148E3C91BD	Crash Bandicoot 4 - Sakuretsu! Majin Power
SCAJ-20111	SCAJ_201.11	0xB3C5D098DD	Crash Bandicoot 5
SLPM-65801	SLPM_658.01	0x8066D4790D	Crash Bandicoot 5
SLUS-20909	SLUS_209.09	0xFC01FD5105	Crash Bandicoot Twinsanity
SLPM-74003	SLPM_740.03	0x8866D479DD	Crash Bandikoot 4 - Saikuretsu [PlayStation 2 The Best]
SCES-51511	SCES_515.11	0xFA213970F5	Crash Nitro Kart
SLES-51511	SLES_515.11	0xFA21D971F5	Crash Nitro Kart
SLUS-29068	SLUS_290.68	0xFC09F55905	Crash Nitro Kart [Demo]
SLES-54841	SLES_548.41	0x3DE119B145	Crash of the Titans
SLES-54843	SLES_548.43	0x3DE119B155	Crash of the Titans
SLUS-21583	SLUS_215.83	0x857985296D	Crash of the Titans
SCES-53439	SCES_534.39	0x9C415910D5	Crash Tag Team Racing
SLES-53439	SLES_534.39	0x9C41B911D5	Crash Tag Team Racing
SLUS-21191	SLUS_211.91	0x24D925898D	Crash Tag Team Racing
SLPM-66090	SLPM_660.90	0x48AE1CB1DD	Crash Tag Team Wrestling
SCES-52568	SCES_525.68	0xE339216895	Crash Twinsanity
SLES-52568	SLES_525.68	0xE339C16995	Crash Twinsanity
SLUS-29101	SLUS_291.01	0xF401FD5105	Crash Twinsanity & Spyro - A Hero's Tail [Demo]
SCES-50843	SCES_508.43	0x11C9D1987D	Crashed
SLES-50843	SLES_508.43	0x11C931997D	Crashed
SLPM-62188	SLPM_621.88	0x049E2C81DD	Crazy Bump's - Kattobi Car Battle!
SLPS-20067	SLPS_200.67	0x0BB10CA185	Crazy Bumps
SCES-54468	SCES_544.68	0x8559410815	Crazy Chicken X
SLES-54468	SLES_544.68	0x8559A10915	Crazy Chicken X
SCES-53869	SCES_538.69	0x2CF1E9A0F5	Crazy Frog Racer
SLES-53869	SLES_538.69	0x2CF109A1F5	Crazy Frog Racer
SLUS-21634	SLUS_216.34	0xB549B51935	Crazy Frog Racer
SCES-54549	SCES_545.49	0xF5293178ED	Crazy Frog Racer 2
SLES-54549	SLES_545.49	0xF529D179ED	Crazy Frog Racer 2
SCES-53000	SCES_530.00	0x73A9B1F885	Crazy Golf
SLES-53000	SLES_530.00	0x73A951F985	Crazy Golf
SLES-53318	SLES_533.18	0xA479812925	Crazy Golf - World Tour
SCES-50215	SCES_502.15	0xB961793035	Crazy Taxi
SLES-50215	SLES_502.15	0xB961993135	Crazy Taxi
SLPM-62102	SLPM_621.02	0x1C86349915	Crazy Taxi
SLUS-20202	SLUS_202.02	0x2BD12D81ED	Crazy Taxi
SCES-52044	SCES_520.44	0x62B9A1E8B5	Crescent Suzuki Racing - Superbikes and Super Sidecars
SLES-52044	SLES_520.44	0x62B941E9B5	Crescent Suzuki Racing - Superbikes and Super Sidecars
SLES-54396	SLES_543.96	0xAD718921FD	Cricket 07
SCES-50424	SCES_504.24	0x89514900FD	Cricket 2002
SLES-50424	SLES_504.24	0x8951A901FD	Cricket 2002
SLES-53342	SLES_533.42	0xA4798129E5	Cricket 2005
SCES-52122	SCES_521.22	0x528991D835	Crime Life - Gang Wars
SLES-52122	SLES_521.22	0x528971D935	Crime Life - Gang Wars
SLPM-55285	SLPM_552.85	0x4DDE6CC155	Crimson Empire
ROSE-00001	ROSE_000.01	0x80E2F4290D	Crimson Empire [Deluxe Edition]
SCES-52556	SCES_525.56	0xE339216835	Crimson Sea 2
SCES-52557	SCES_525.57	0xE33921683D	Crimson Sea 2
SCES-52558	SCES_525.58	0xE339216825	Crimson Sea 2
SLES-52556	SLES_525.56	0xE339C16935	Crimson Sea 2
SLES-52557	SLES_525.57	0xE339C1693D	Crimson Sea 2
SLES-52558	SLES_525.58	0xE339C16925	Crimson Sea 2
SLPM-65477	SLPM_654.77	0x4FD664C9DD	Crimson Sea 2
SLUS-20877	SLUS_208.77	0xF409F5590D	Crimson Sea 2
SCES-52534	SCES_525.34	0xFB213970FD	Crimson Tears
SLES-52534	SLES_525.34	0xFB21D971FD	Crimson Tears
SLPM-65575	SLPM_655.75	0xC82E9C3135	Crimson Tears
SLUS-20948	SLUS_209.48	0xE419E549D5	Crimson Tears
SCES-52530	SCES_525.30	0xFB213970DD	Crisis Zone
SLES-52530	SLES_525.30	0xFB21D971DD	Crisis Zone
SLPM-62212	SLPM_622.12	0x7CE654F9E5	Critical Bullet - Seventh Target
SCAJ-20150	SCAJ_201.50	0xBBCDD8901D	Critical Velocity
SLPS-25532	SLPS_255.32	0x70C17CD10D	Critical Velocity
SLPM-65554	SLPM_655.54	0xC026943995	Croket Ban - King no Kiki wo Sukuu
SLPM-65547	SLPM_655.47	0xC02694395D	Cross Channel - To All People
SLPM-65546	SLPM_655.46	0xC026943955	Cross Channel - To All People [Limited Edition]
SLPS-20023	SLPS_200.23	0x1BA11CB135	Cross Fire
SLPM-66413	SLPM_664.13	0x18FE4CE1B5	Cross+Channel - To All People [2800 Collection]
SLPM-62448	SLPM_624.48	0x44DE6CC17D	Crossword [SuperLite 2000 Series]
SCES-51916	SCES_519.16	0x02D9C188D5	Crouching Tiger
SLUS-20523	SLUS_205.23	0x9C619D3155	Crouching Tiger Hidden Dragon
SCAJ-20062	SCAJ_200.62	0x83F5E0A865	Crouching Tiger, Hidden Dragon
SLES-51916	SLES_519.16	0x02D92189D5	Crouching Tiger, Hidden Dragon
SLPS-25308	SLPS_253.08	0x2899248955	Crouching Tiger, Hidden Dragon
SLES-54146	SLES_541.46	0x548971D9F5	Crusty Demons
SCES-54465	SCES_544.65	0x855941083D	CSI 3 - Dimensions of Murder
SLES-54465	SLES_544.65	0x8559A1093D	CSI 3 - Dimensions of Murder
SLUS-21655	SLUS_216.55	0xB549B5199D	CSI 3 - Dimensions of Murder
SCES-53046	SCES_530.46	0x7BA1B9F07D	CT Special Forces - Fire for Effect
SLES-53046	SLES_530.46	0x7BA159F17D	CT Special Forces - Fire for Effect
SLUS-20547	SLUS_205.47	0x847985290D	Cubix Showdown
SCES-53952	SCES_539.52	0x04D9C188B5	Cue Academy
SLES-53952	SLES_539.52	0x04D92189B5	Cue Academy, The [Snooker-Pool-Billiards]
SLPM-74411	SLPM_744.11	0x608E3C91F5	Culdcelt II - Expansion [PlayStation 2 The Best]
SLUS-20774	SLUS_207.74	0xDC21DD717D	Culdcept
SLPM-65179	SLPM_651.79	0x1F8634997D	Culdcept 2 - Expansion
SLKA-25077	SLKA_250.77	0xE098EA41D5	Culdicept II - Expansion
SCAJ-20176	SCAJ_201.76	0xA3D5C08835	Curious George
SCES-54364	SCES_543.64	0xA5796128F5	Curious George
SCES-54474	SCES_544.74	0x8559410865	Curious George
SLES-54364	SLES_543.64	0xA5798129F5	Curious George
SLES-54474	SLES_544.74	0x8559A10965	Curious George
SLUS-21354	SLUS_213.54	0x4CB14DE18D	Curious George
SLPS-20367	SLPS_203.67	0x73C974D99D	Curry House Coco Ichibanya
SCES-51934	SCES_519.34	0x02D9C18845	Curse - The Eye of Isis
SLES-51934	SLES_519.34	0x02D9218945	Curse - The Eye of Isis
SLES-82018	SLES_820.18	0xC87189210D	Cy Girls
SLES-82020	SLES_820.20	0xC87189213D	Cy Girls [Disc 1]
SLUS-20697	SLUS_206.97	0xA459A509FD	Cy Girls [Disc 1]
SLUS-20854	SLUS_208.54	0xCC31CD61ED	Cy Girls [Disc 2]
SLES-82021	SLES_820.21	0xC871892135	Cy Girls [Disc 2]
SLPM-62140	SLPM_621.40	0x148E3C914D	Cyber Jansou
SCES-52684	SCES_526.84	0xC319014815	Cyclone Circus - Power Sail Racing
SLES-52684	SLES_526.84	0xC319E14915	Cyclone Circus - Power Sail Racing
SLPS-25437	SLPS_254.37	0x48F944E93D	D A - White
SLPS-25438	SLPS_254.38	0x48F944E925	D A - White [Limited Edition]
SLPS-25292	SLPS_252.92	0x28992489D5	D-A - Black
SLPS-25618	SLPS_256.18	0x9929943995	D-A - Black [Best Price]
SLPS-25288	SLPS_252.88	0x28992489F5	D-A - Black [Limited Edition]
SLPS-25619	SLPS_256.19	0x992994399D	D-A - White [Best Price]
SLES-54154	SLES_541.54	0x548971D9B5	D-Unit Drift Racing
SLUS-20643	SLUS_206.43	0xBC41BD1135	D,Namco Transmission Demo Disc v1.03 [Soul Calibur II Pack-In]
SLPM-66905	SLPM_669.05	0x9176C4699D	D.C. Da Capo The Origin
SLPM-66924	SLPM_669.24	0x997ECC613D	D.C. II P.S. - Da Capo II Plus Situation
SLPM-66922	SLPM_669.22	0x997ECC610D	D.C. II P.S. - Da Capo II Plus Situation [DX Pack]
SLPM-55171	SLPM_551.71	0x55C674D9FD	D.C. II P.S. - Da Capo II Plus Situation [The Best]
SLPM-55156	SLPM_551.56	0x6DFE4CE17D	D.C.I.F. - Da Capo Innocent Finale
SLPM-65400	SLPM_654.00	0x67FE4CE11D	D.C.P.S.
SLPM-66049	SLPM_660.49	0x40A614B98D	D.C.P.S. - Da Capo Plus Situation [Kadokawa the Best]
SLPM-65399	SLPM_653.99	0x67FE4CE165	D.C.P.S. [Limited Edition]
SLPM-55060	SLPM_550.60	0x75E654F965	D.Gray-man - Sousha no Shikaku
SLUS-21181	SLUS_211.81	0x3CC13D9145	D.I.C.E.
SLPM-65368	SLPM_653.68	0x6FF644E915	D.N. Angel - TV Animation Series
SLUS-21416	SLUS_214.16	0x7C817DD1AD	D1 Grand Prix
SLPM-66144	SLPM_661.44	0x58BE0CA19D	D1 Grand Prix 2005
SLPM-65863	SLPM_658.63	0x9076C4696D	D1 Grand Prix Series - Professional Drift
SLPM-66226	SLPM_662.26	0x688E3C913D	Da Capo Four Seasons
SLPM-66225	SLPM_662.25	0x688E3C9125	Da Capo Four Seasons [Deluxe Pack]
SCES-54031	SCES_540.31	0x74A9B1F8BD	Da Vinci Code
SCES-54118	SCES_541.18	0x6CB1A9E0ED	Da Vinci Code
SLES-54031	SLES_540.31	0x74A951F9BD	Da Vinci Code, The
SLES-54118	SLES_541.18	0x6CB149E1ED	Da Vinci Code, The
SLPM-65420	SLPM_654.20	0x5FC674D985	Dabitsuku 3 - Let's Become a Derby Owner
SLES-53652	SLES_536.52	0xD409F159C5	Daemon Summoner
SLUS-21352	SLUS_213.52	0x4CB14DE19D	Dai Senryaku VII Exceed
SLPM-62458	SLPM_624.58	0x44DE6CC12D	Daisan Teikoku Koubouki - Aufstieg und Fall des dritten Reiches
SLPM-66050	SLPM_660.50	0x40A614B995	Daisan Teikoku Koubouki II - Aufstieg und Fall des Dritten Reich
SLPS-25872	SLPS_258.72	0xD969D479C5	Daisenryaku - Dai Toua Kouboushi - Tora Tora Tora Ware Kishuu Ni Seikou Seri
SLPM-62657	SLPM_626.57	0x8D16A4093D	Daisenryaku 1941
SLPS-20228	SLPS_202.28	0x53E954F9E5	Daisenryaku 1941
SLPS-20324	SLPS_203.24	0x4BF14CE1FD	Daisenryaku 1941 [Sammy best]
SLPS-25953	SLPS_259.53	0xC171CC6155	Daisenryaku VII - Exceed [System Soft Selection]
SLPS-25454	SLPS_254.54	0x40F14CE1AD	Daisenryaku VII Exceed
SLPS-25464	SLPS_254.64	0x40F14CE11D	Daisenryaku VII Exceed
SLPS-20506	SLPS_205.06	0x94299439D5	Daito Giken Koushiki Pachi-Slot Simulator - 24 - Twenty-Four
SLPS-20472	SLPS_204.72	0x6BD16CC13D	Daito Giken Koushiki Pachi-Slot Simulator - Hihouden
SLPS-20496	SLPS_204.96	0x9429943985	Daito Giken Koushiki Pachi-Slot Simulator - Shake II
SLPS-20504	SLPS_205.04	0x94299439C5	Daito Giken Koushiki Pachi-Slot Simulator - Shin Yoshimune
SLPS-20442	SLPS_204.42	0x63D964C925	Daito Giken Koushiki Pachi-Slot Simulator Banchou
SLPS-20376	SLPS_203.76	0x73C974D925	Daito Giken Koushiki Pachi-Slot Simulator Yoshimune
SLPS-25667	SLPS_256.67	0x893984290D	Daito Giken Premium Pachi-Slot Collection - Yoshimune
SCES-52242	SCES_522.42	0xB369713895	Dalmatians 3
SLES-52242	SLES_522.42	0xB369913995	Dalmatians 3
SLES-53633	SLES_536.33	0xD409F1596D	Dance - UK XL Party
SLUS-21609	SLUS_216.09	0x8D718D2155	Dance Dance Revolution - Disney Channel
SLPM-65775	SLPM_657.75	0xF81EAC0145	Dance Dance Revolution - Festival
SLPM-62427	SLPM_624.27	0x4CD664C92D	Dance Dance Revolution - Party Collection
SLPM-66242	SLPM_662.42	0x70962489A5	Dance Dance Revolution - Strike
SLPM-66609	SLPM_666.09	0xC92E9C3185	Dance Dance Revolution - SuperNOVA
SLUS-21608	SLUS_216.08	0x8D718D215D	Dance Dance Revolution - SuperNOVA 2
SLPM-65358	SLPM_653.58	0x6FF644E9A5	Dance Dance Revolution Extreme
SLUS-20916	SLUS_209.16	0xFC01FD51CD	Dance Dance Revolution Extreme
SLUS-21174	SLUS_211.74	0x3CC13D911D	Dance Dance Revolution Extreme 2
SLUS-20437	SLUS_204.37	0x639965C95D	Dance Dance Revolution MAX
SLUS-29037	SLUS_290.37	0xC431CD6135	Dance Dance Revolution Max [Demo]
SLUS-20711	SLUS_207.11	0xAC51AD0105	Dance Dance Revolution MAX 2
SLUS-29074	SLUS_290.74	0xFC09F559F5	Dance Dance Revolution Max 2 [Demo]
SLUS-21377	SLUS_213.77	0x748975D9ED	Dance Dance Revolution SuperNOVA
SLPM-66930	SLPM_669.30	0x997ECC61CD	Dance Dance Revolution SuperNOVA 2
SLPM-55090	SLPM_550.90	0x7DEE5CF15D	Dance Dance Revolution X
SLUS-21767	SLUS_217.67	0xD529D5797D	Dance Dance Revolution X
SLUS-21917	SLUS_219.17	0xF509F5598D	Dance Dance Revolution X2
SCES-52107	SCES_521.07	0x528991D8BD	Dance Europe
SLES-52107	SLES_521.07	0x528971D9BD	Dance Europe
SLUS-21296	SLUS_212.96	0x5CA15DF14D	Dance Factory
SCES-54332	SCES_543.32	0xBD617930ED	Dance Fest
SLES-54332	SLES_543.32	0xBD619931ED	Dance Fest
SLPM-62029	SLPM_620.29	0x2CB604A9FD	Dance Summit 2001
SCES-51991	SCES_519.91	0x72A9B1F87D	Dance UK
SLES-51991	SLES_519.91	0x72A951F97D	Dance UK
SCES-52490	SCES_524.90	0xF329317815	Dance UK - Extra Trax
SLES-52490	SLES_524.90	0xF329D17915	Dance UK - Extra Trax
SCES-51757	SCES_517.57	0x3AE1F9B0E5	Dancing Stage Fever
SLES-51757	SLES_517.57	0x3AE119B1E5	Dancing Stage Fever
SCES-51510	SCES_515.10	0xFA213970FD	Dancing Stage Fever MegaMix
SLES-51510	SLES_515.10	0xFA21D971FD	Dancing Stage Fever MegaMix
SCES-52598	SCES_525.98	0xEB312960ED	Dancing Stage Fusion
SLES-52598	SLES_525.98	0xEB31C961ED	Dancing Stage Fusion
SCES-53218	SCES_532.18	0x4B9189C0ED	Dancing Stage MAX
SLES-53218	SLES_532.18	0x4B9169C1ED	Dancing Stage MAX
SLES-55197	SLES_551.97	0x558971D90D	Dancing Stage SuperNOVA 2
SLUS-21676	SLUS_216.76	0xBD41BD114D	Dancing with the Stars
SCES-51333	SCES_513.33	0x924951180D	Dark Angel
SLES-51333	SLES_513.33	0x9249B1190D	Dark Angel
SLUS-20379	SLUS_203.79	0x738975D93D	Dark Angel - James Cameron's
SLUS-20131	SLUS_201.31	0x3BC13D91B5	Dark Angel - Vampire Apocalypse
PAPX-90506	PAPX_905.06	0x384C546835	Dark Chronicle
SCES-51190	SCES_511.90	0x499189C04D	Dark Chronicle
SCPS-15033	SCPS_150.33	0x2681DC9065	Dark Chronicle
SCPS-55048	SCPS_550.48	0x75E9B4F885	Dark Chronicle
SLES-51190	SLES_511.90	0x499169C14D	Dark Chronicle
SCPS-19215	SCPS_192.15	0x52E9B4F8BD	Dark Chronicle [PlayStation 2 The Best]
SCPS-19306	SCPS_193.06	0x4AF1ACE08D	Dark Chronicle [PlayStation 2 The Best]
SCKA-20014	SCKA_200.14	0x1B68FAB0FD	Dark Claud 2
PAPX-90501	PAPX_905.01	0x384C54684D	Dark Cloud
SCES-50295	SCES_502.95	0xA9716920A5	Dark Cloud
SCPS-15004	SCPS_150.04	0x2E89D49845	Dark Cloud
SCUS-97111	SCUS_971.11	0x0EB9A5E86D	Dark Cloud
SLES-50295	SLES_502.95	0xA9718921A5	Dark Cloud
SCUS-97152	SCUS_971.52	0x3E8995D8E5	Dark Cloud [Demo]
SCPS-19203	SCPS_192.03	0x52E9B4F8DD	Dark Cloud [PlayStation 2 The Best]
PAPX-90205	PAPX_902.05	0x483C2418FD	Dark Cloud [Sample Movie Disc]
SCUS-97213	SCUS_972.13	0x36819DD005	Dark Cloud 2
SCUS-97229	SCUS_972.29	0x2E9985C89D	Dark Cloud 2 [Demo]
SCES-50575	SCES_505.75	0xD10911581D	Dark Summit
SLES-50575	SLES_505.75	0xD109F1591D	Dark Summit
SLUS-20300	SLUS_203.00	0x43B945E9B5	Dark Summit
SLUS-29015	SLUS_290.15	0xCC39C569ED	Dark Summit [Demo]
SCES-52874	SCES_528.74	0x13C9D198F5	Dark Wind [with Gametrak]
SLES-52874	SLES_528.74	0x13C93199F5	Dark Wind [with Gametrak]
SCES-53564	SCES_535.64	0xFC213970AD	Darkwatch
SLES-53564	SLES_535.64	0xFC21D971AD	Darkwatch
SLUS-21042	SLUS_210.42	0x1CE11DB11D	Darkwatch
SLPM-65653	SLPM_656.53	0xD83E8C21B5	Darling Special Backlash - Koi no Exhaust Heat
SLES-54475	SLES_544.75	0x8559A1096D	Darwin
SCES-50217	SCES_502.17	0xB961793045	Dave Mirra Freestyle BMX 2
SLES-50217	SLES_502.17	0xB961993145	Dave Mirra Freestyle BMX 2
SLUS-20159	SLUS_201.59	0x3BC13D9155	Dave Mirra Freestyle BMX 2
SCES-50243	SCES_502.43	0xA17961280D	David Beckham Soccer
SLES-50243	SLES_502.43	0xA17981290D	David Beckham Soccer
SCES-54366	SCES_543.66	0xA5796128E5	David Douillet Judo
SLES-54366	SLES_543.66	0xA5798129E5	David Douillet Judo
SLUS-21443	SLUS_214.43	0x649965C9ED	DaVinci Code, The
SLUS-21574	SLUS_215.74	0x8579852925	Dawn of Mana
SLPM-65774	SLPM_657.74	0xF81EAC014D	DDR Festival Dance Dance Revolution [with DDR Controller 2]
SLPM-62154	SLPM_621.54	0x0C962489E5	DDR Max - Dance Dance Revolution - 6th Mix
SLPM-65277	SLPM_652.77	0x079E2C8155	DDR Max 2 - Dance Dance Revolution - 7th Mix
SLES-53470	SLES_534.70	0x8459A109C5	De Grote Nederlandse Voetbalquiz
SLES-54814	SLES_548.14	0x35E911B975	Dead Eye Jim
PBPX-95201	PBPX_952.01	0xA4D4ACF0F5	Dead or Alive 2
SLPS-25002	SLPS_250.02	0xF041FC513D	Dead or Alive 2
SLUS-20071	SLUS_200.71	0x0BF10DA1A5	Dead or Alive 2
SCES-50003	SCES_500.03	0x60B9A1E84D	Dead or Alive 2 - Hardcore
SLPS-25026	SLPS_250.26	0xE859E44965	Dead or Alive 2 - Hardcore
SLPS-73406	SLPS_734.06	0x6F813C915D	Dead or Alive 2 - Hardcore [PlayStation 2 The Best]
SCES-51581	SCES_515.81	0xEA312960B5	Dead to Rights
SLES-51581	SLES_515.81	0xEA31C961B5	Dead to Rights
SLPS-25268	SLPS_252.68	0x30813C910D	Dead to Rights
SLUS-20220	SLUS_202.20	0x2BD12D815D	Dead to Rights
SCES-53424	SCES_534.24	0x9C415910AD	Dead to Rights 2
SLES-53424	SLES_534.24	0x9C41B911AD	Dead to Rights 2
SLUS-20843	SLUS_208.43	0xCC31CD6105	Dead to Rights II
SCES-52284	SCES_522.84	0xBB617930ED	Deadly Skies II
SLES-52284	SLES_522.84	0xBB619931ED	Deadly Skies II
SCES-52955	SCES_529.55	0x03D9C1886D	Deadly Strike
SLES-52955	SLES_529.55	0x03D921896D	Deadly Strike
SLPM-65366	SLPM_653.66	0x6FF644E965	Dear Boys - Fast Break!
SLPM-65624	SLPM_656.24	0xD0368429D5	Dear Boys Fast Break! [Konami Palace Collection]
SLPM-65918	SLPM_659.18	0x987ECC61AD	Dear My Love - Love Like Powdery Snow
SLPS-25810	SLPS_258.10	0xA919A409A5	Dear My Sun
SLPS-25804	SLPS_258.04	0xA919A40955	Dear My Sun [Limited Edition]
SLPS-25372	SLPS_253.72	0x58E954F925	DearS
SLPS-25371	SLPS_253.71	0x58E954F91D	DearS [Limited Edition]
SCAJ-20035	SCAJ_200.35	0x83F5E0A88D	Deat to Rights
SCES-52586	SCES_525.86	0xEB3129600D	Death by Degrees
SCES-53053	SCES_530.53	0x7BA1B9F025	Death by Degrees
SCES-53054	SCES_530.54	0x7BA1B9F03D	Death by Degrees
SLES-52586	SLES_525.86	0xEB31C9610D	Death by Degrees
SLES-53053	SLES_530.53	0x7BA159F125	Death by Degrees
SLES-53054	SLES_530.54	0x7BA159F13D	Death by Degrees
SLPM-60257	SLPM_602.57	0x62FE4CE1D5	Death by Degrees
SLUS-20934	SLUS_209.34	0xE419E54945	Death by Degrees
SCAJ-20116	SCAJ_201.16	0xB3C5D09805	Death by Degrees - Tekken - Nina Williams
SLPS-25422	SLPS_254.22	0x48F944E9A5	Death by Degrees - Tekken - Nina Williams
SLPM-55239	SLPM_552.39	0x45D664C9CD	Death Connection
SLPM-62401	SLPM_624.01	0x4CD664C9FD	Death Crimson OX+
SLUS-20626	SLUS_206.26	0xB449B519B5	Deer Hunter
SLAJ-25055	SLAJ_250.55	0x6815E0498D	Def Jam - Fight for N.Y.
SCES-52507	SCES_525.07	0xF32931789D	Def Jam - Fight for New York
SLES-52507	SLES_525.07	0xF329D1799D	Def Jam - Fight for New York
SLUS-21004	SLUS_210.04	0x14E915B9E5	Def Jam - Fight for NY
SLUS-29108	SLUS_291.08	0xF401FD51CD	Def Jam - Fight For NY [Demo]
SLPM-66463	SLPM_664.63	0x20C674D91D	Def Jam - Fight for NY [EA Best Hits]
SLPM-55078	SLPM_550.78	0x7DEE5CF1FD	Def Jam - Fight for NY [EA:SY! 1980]
SLPS-25275	SLPS_252.75	0x30813C9175	Def Jam - Vendetta
SLUS-20639	SLUS_206.39	0xB449B519DD	Def Jam - Vendetta
SLUS-29047	SLUS_290.47	0xC431CD61E5	Def Jam - Vendetta [Demo]
